Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      0.00     0.00        3     0.00     0.00  async::local_task<async::threadpool_scheduler, int async::detail::internal_parallel_map_reduce<async::threadpool_scheduler, async::detail::auto_partitioner_impl<int const*>, int, async::detail::default_map, main::{lambda(int, int)#8}>(async::threadpool_scheduler&, async::detail::auto_partitioner_impl<int const*>, main::{lambda(int, int)#8}, async::detail::default_map const&, main::{lambda(int, int)#8} const&)::{lambda()#1}>::get()
  0.00      0.00     0.00        3     0.00     0.00  async::local_task<async::threadpool_scheduler, int async::detail::internal_parallel_map_reduce<async::threadpool_scheduler, async::detail::auto_partitioner_impl<int const*>, int, async::detail::default_map, main::{lambda(int, int)#8}>(async::threadpool_scheduler&, async::detail::auto_partitioner_impl<int const*>, main::{lambda(int, int)#8}, async::detail::default_map const&, main::{lambda(int, int)#8} const&)::{lambda()#1}>::wait()
  0.00      0.00     0.00        3     0.00     0.00  _ZN5async10local_taskINS_20threadpool_schedulerEZNS_6detail28internal_parallel_map_reduceIS1_NS2_21auto_partitioner_implIPKiEEiNS2_11default_mapEZ4mainEUliiE6_EET1_RT_T0_SA_RKT2_RKT3_EUlvE_EC1ERS1_OSK_
  0.00      0.00     0.00        3     0.00     0.00  async::local_task<async::threadpool_scheduler, int async::detail::internal_parallel_map_reduce<async::threadpool_scheduler, async::detail::auto_partitioner_impl<int const*>, int, async::detail::default_map, main::{lambda(int, int)#8}>(async::threadpool_scheduler&, async::detail::auto_partitioner_impl<int const*>, main::{lambda(int, int)#8}, async::detail::default_map const&, main::{lambda(int, int)#8} const&)::{lambda()#1}>::~local_task()
  0.00      0.00     0.00        3     0.00     0.00  _ZN5async11local_spawnINS_20threadpool_schedulerEZNS_6detail28internal_parallel_map_reduceIS1_NS2_21auto_partitioner_implIPKiEEiNS2_11default_mapEZ4mainEUliiE6_EET1_RT_T0_SA_RKT2_RKT3_EUlvE_EENS_10local_taskISB_SD_EESC_OSD_
  0.00      0.00     0.00        3     0.00     0.00  async::detail::func_holder<async::detail::root_exec_func<async::threadpool_scheduler, int, int async::detail::internal_parallel_map_reduce<async::threadpool_scheduler, async::detail::auto_partitioner_impl<int const*>, int, async::detail::default_map, main::{lambda(int, int)#8}>(async::threadpool_scheduler&, async::detail::auto_partitioner_impl<int const*>, main::{lambda(int, int)#8}, async::detail::default_map const&, main::{lambda(int, int)#8} const&)::{lambda()#1}, false>, void>::destroy_func()
  0.00      0.00     0.00        3     0.00     0.00  _ZN5async6detail11func_holderINS0_14root_exec_funcINS_20threadpool_schedulerEiZNS0_28internal_parallel_map_reduceIS3_NS0_21auto_partitioner_implIPKiEEiNS0_11default_mapEZ4mainEUliiE6_EET1_RT_T0_SB_RKT2_RKT3_EUlvE_Lb0EEEvE9init_funcIJSL_EEEvDpOT_
  0.00      0.00     0.00        3     0.00     0.00  _ZN5async6detail14root_exec_funcINS_20threadpool_schedulerEiZNS0_28internal_parallel_map_reduceIS2_NS0_21auto_partitioner_implIPKiEEiNS0_11default_mapEZ4mainEUliiE6_EET1_RT_T0_SA_RKT2_RKT3_EUlvE_Lb0EEC1ISK_EEOSB_
  0.00      0.00     0.00        3     0.00     0.00  async::detail::root_exec_func<async::threadpool_scheduler, int, int async::detail::internal_parallel_map_reduce<async::threadpool_scheduler, async::detail::auto_partitioner_impl<int const*>, int, async::detail::default_map, main::{lambda(int, int)#8}>(async::threadpool_scheduler&, async::detail::auto_partitioner_impl<int const*>, main::{lambda(int, int)#8}, async::detail::default_map const&, main::{lambda(int, int)#8} const&)::{lambda()#1}, false>::operator()(async::detail::task_base*)
  0.00      0.00     0.00        3     0.00     0.00  async::detail::fake_void async::detail::invoke_fake_void<void async::detail::internal_parallel_for<async::threadpool_scheduler, async::detail::auto_partitioner_impl<async::int_range<int>::iterator>, main::{lambda(int)#7}>(async::threadpool_scheduler&, async::detail::auto_partitioner_impl<async::int_range<int>::iterator>, main::{lambda(int)#7} const&)::{lambda()#1}, void>(main::{lambda(int)#7}&&)
  0.00      0.00     0.00        3     0.00     0.00  _ZN5async6detail16invoke_fake_voidIZNS0_28internal_parallel_map_reduceINS_20threadpool_schedulerENS0_21auto_partitioner_implIPKiEEiNS0_11default_mapEZ4mainEUliiE6_EET1_RT_T0_SA_RKT2_RKT3_EUlvE_vEEDTclcl7declvalISB_EEEEOSB_
  0.00      0.00     0.00        3     0.00     0.00  async::detail::func_base<void async::detail::internal_parallel_for<async::threadpool_scheduler, async::detail::auto_partitioner_impl<async::int_range<int>::iterator>, main::{lambda(int)#7}>(async::threadpool_scheduler&, async::detail::auto_partitioner_impl<async::int_range<int>::iterator>, main::{lambda(int)#7} const&)::{lambda()#1}, void>::get_func()
  0.00      0.00     0.00        3     0.00     0.00  async::detail::func_base<int async::detail::internal_parallel_map_reduce<async::threadpool_scheduler, async::detail::auto_partitioner_impl<int const*>, int, async::detail::default_map, main::{lambda(int, int)#8}>(async::threadpool_scheduler&, async::detail::auto_partitioner_impl<int const*>, main::{lambda(int, int)#8}, async::detail::default_map const&, main::{lambda(int, int)#8} const&)::{lambda()#1}, void>::get_func()
  0.00      0.00     0.00        3     0.00     0.00  _ZN5async6detail9func_baseIZNS0_28internal_parallel_map_reduceINS_20threadpool_schedulerENS0_21auto_partitioner_implIPKiEEiNS0_11default_mapEZ4mainEUliiE6_EET1_RT_T0_SA_RKT2_RKT3_EUlvE_vEC2ISK_EEOSB_
  0.00      0.00     0.00        3     0.00     0.00  async::detail::task_func<async::threadpool_scheduler, async::detail::root_exec_func<async::threadpool_scheduler, async::detail::fake_void, void async::detail::internal_parallel_for<async::threadpool_scheduler, async::detail::auto_partitioner_impl<async::int_range<int>::iterator>, main::{lambda(int)#7}>(async::threadpool_scheduler&, async::detail::auto_partitioner_impl<async::int_range<int>::iterator>, main::{lambda(int)#7} const&)::{lambda()#1}, false>, async::detail::fake_void>::~task_func()
  0.00      0.00     0.00        3     0.00     0.00  _ZN5async6detail9task_funcINS_20threadpool_schedulerENS0_14root_exec_funcIS2_iZNS0_28internal_parallel_map_reduceIS2_NS0_21auto_partitioner_implIPKiEEiNS0_11default_mapEZ4mainEUliiE6_EET1_RT_T0_SB_RKT2_RKT3_EUlvE_Lb0EEEiEC1IJSL_EEEDpOT_
  0.00      0.00     0.00        3     0.00     0.00  async::detail::task_func<async::threadpool_scheduler, async::detail::root_exec_func<async::threadpool_scheduler, int, int async::detail::internal_parallel_map_reduce<async::threadpool_scheduler, async::detail::auto_partitioner_impl<int const*>, int, async::detail::default_map, main::{lambda(int, int)#8}>(async::threadpool_scheduler&, async::detail::auto_partitioner_impl<int const*>, main::{lambda(int, int)#8}, async::detail::default_map const&, main::{lambda(int, int)#8} const&)::{lambda()#1}, false>, int>::~task_func()
  0.00      0.00     0.00        3     0.00     0.00  std::_Head_base<0ul, async::task<void>, false>::_M_head(std::_Head_base<0ul, async::task<void>, false>&)
  0.00      0.00     0.00        3     0.00     0.00  std::_Head_base<0ul, async::task<void>, false>::~_Head_base()
  0.00      0.00     0.00        3     0.00     0.00  std::_Head_base<1ul, async::task<int>, false>::~_Head_base()
  0.00      0.00     0.00        3     0.00     0.00  std::_Tuple_impl<0ul, async::task<void>, async::task<int> >::_M_head(std::_Tuple_impl<0ul, async::task<void>, async::task<int> >&)
  0.00      0.00     0.00        3     0.00     0.00  std::_Tuple_impl<0ul, async::task<void>, async::task<int> >::~_Tuple_impl()
  0.00      0.00     0.00        3     0.00     0.00  std::_Tuple_impl<1ul, async::task<int> >::~_Tuple_impl()
  0.00      0.00     0.00        3     0.00     0.00  std::tuple<async::task<void>, async::task<int> >::~tuple()
  0.00      0.00     0.00        3     0.00     0.00  std::remove_reference<std::tuple<async::task<void>, async::task<int> >&>::type&& std::move<std::tuple<async::task<void>, async::task<int> >&>(std::tuple<async::task<void>, async::task<int> >&)
  0.00      0.00     0.00        3     0.00     0.00  std::remove_reference<main::{lambda(int)#7}>::type&& std::move<void async::detail::internal_parallel_for<async::threadpool_scheduler, async::detail::auto_partitioner_impl<async::int_range<int>::iterator>, main::{lambda(int)#7}>(async::threadpool_scheduler&, async::detail::auto_partitioner_impl<async::int_range<int>::iterator>, main::{lambda(int)#7} const&)::{lambda()#1}&>(main::{lambda(int)#7}&&)
  0.00      0.00     0.00        3     0.00     0.00  _ZSt4moveIRZN5async6detail28internal_parallel_map_reduceINS0_20threadpool_schedulerENS1_21auto_partitioner_implIPKiEEiNS1_11default_mapEZ4mainEUliiE6_EET1_RT_T0_SA_RKT2_RKT3_EUlvE_EONSt16remove_referenceISB_E4typeEOSB_
  0.00      0.00     0.00        3     0.00     0.00  void std::advance<int const*, unsigned long>(int const*&, unsigned long)
  0.00      0.00     0.00        3     0.00     0.00  std::tuple<async::task<void>, async::task<int> >&& std::forward<std::tuple<async::task<void>, async::task<int> > >(std::remove_reference<std::tuple<async::task<void>, async::task<int> > >::type&)
  0.00      0.00     0.00        3     0.00     0.00  void std::__advance<int const*, long>(int const*&, long, std::random_access_iterator_tag)
  0.00      0.00     0.00        3     0.00     0.00  void async::detail::internal_parallel_for<async::threadpool_scheduler, async::detail::auto_partitioner_impl<async::int_range<int>::iterator>, main::{lambda(int)#7}>(async::threadpool_scheduler&, async::detail::auto_partitioner_impl<async::int_range<int>::iterator>, main::{lambda(int)#7} const&)::{lambda()#1}::operator()() const
  0.00      0.00     0.00        3     0.00     0.00  int async::detail::internal_parallel_map_reduce<async::threadpool_scheduler, async::detail::auto_partitioner_impl<int const*>, int, async::detail::default_map, main::{lambda(int, int)#8}>(async::threadpool_scheduler&, async::detail::auto_partitioner_impl<int const*>, main::{lambda(int, int)#8}, async::detail::default_map const&, main::{lambda(int, int)#8} const&)::{lambda()#1}::operator()() const
  0.00      0.00     0.00        2     0.00     0.00  async::task_run_handle::run()
  0.00      0.00     0.00        2     0.00     0.00  async::inline_scheduler()
  0.00      0.00     0.00        2     0.00     0.00  async::task<std::tuple<async::task<void>, async::task<int> > >::~task()
  0.00      0.00     0.00        2     0.00     0.00  async::detail::basic_task<std::tuple<async::task<void>, async::task<int> > >::~basic_task()
  0.00      0.00     0.00        2     0.00     0.00  async::detail::func_holder<async::detail::root_exec_func<async::threadpool_scheduler, async::detail::fake_void, main::{lambda()#1}, false>, void>::get_func()
  0.00      0.00     0.00        2     0.00     0.00  async::detail::func_holder<async::detail::root_exec_func<async::threadpool_scheduler, async::detail::fake_void, void async::detail::parallel_invoke_internal<0ul, 2ul>::run<async::threadpool_scheduler, std::tuple<main::{lambda()#5}&&, main::{lambda()#6}&&> >(async::threadpool_scheduler&, std::tuple<main::{lambda()#5}&&, main::{lambda()#6}&&> const&)::{lambda()#1}, false>, void>::get_func()
  0.00      0.00     0.00        2     0.00     0.00  async::detail::func_holder<async::detail::root_exec_func<async::threadpool_scheduler, int, main::{lambda()#2}, false>, void>::get_func()
  0.00      0.00     0.00        2     0.00     0.00  async::detail::func_holder<async::detail::continuation_exec_func<async::detail::inline_scheduler_impl, async::task<int>, async::detail::fake_void, async::detail::when_all_func_tuple<1ul, async::task<int>, std::tuple<async::task<void>, async::task<int> > >, std::integral_constant<bool, false>, false>, void>::get_func()
  0.00      0.00     0.00        2     0.00     0.00  async::detail::func_holder<async::detail::continuation_exec_func<async::detail::inline_scheduler_impl, async::task<void>, async::detail::fake_void, async::detail::when_all_func_tuple<0ul, async::task<void>, std::tuple<async::task<void>, async::task<int> > >, std::integral_constant<bool, false>, false>, void>::get_func()
  0.00      0.00     0.00        2     0.00     0.00  async::detail::func_holder<async::detail::continuation_exec_func<async::threadpool_scheduler, async::task<std::tuple<async::task<void>, async::task<int> > >, async::detail::fake_void, main::{lambda(std::tuple<async::task<void>, async::task<int> >)#4}, std::integral_constant<bool, true>, false>, void>::get_func()
  0.00      0.00     0.00        2     0.00     0.00  async::detail::func_holder<async::detail::continuation_exec_func<async::threadpool_scheduler, async::task<int>, int, main::{lambda(int)#3}, std::integral_constant<bool, true>, false>, void>::get_func()
  0.00      0.00     0.00        2     0.00     0.00  async::detail::ref_count_ptr<async::detail::when_all_state<std::tuple<async::task<void>, async::task<int> > > >::ref_count_ptr(async::detail::when_all_state<std::tuple<async::task<void>, async::task<int> > >*)
  0.00      0.00     0.00        2     0.00     0.00  async::detail::ref_count_ptr<async::detail::task_base>::operator=(decltype(nullptr))
